Circular ID,Subject,Date,Label
33505.0,GRB 230322B: Swift detection of a burst with optical counterpart,2023-03-22 21:25:32.000,Optical Observations
33506.0,Swift GRB 230322B: Global MASTER-Net observations report,2023-03-23 03:40:29.000,Optical Observations
33507.0,GRB 230322B: Enhanced Swift-XRT position,2023-03-23 03:49:17.000,High Energy Observations
33508.0,GRB 230322B: Swift-XRT refined Analysis,2023-03-23 06:31:41.000,High Energy Observations
33509.0,Konus-Wind detection of GRB 230304B,2023-03-23 13:08:58.000,High Energy Observations
33510.0,Konus-Wind detection of GRB 230308A,2023-03-23 13:12:16.000,High Energy Observations
33511.0,Konus-Wind detection of GRB 230309A,2023-03-23 13:14:16.000,High Energy Observations
33512.0,GRB 230322B: Swift/UVOT Detection,2023-03-23 13:58:42.000,Optical Observations
33513.0,Fermi  trigger No 701321709: Global MASTER-Net observations report,2023-03-24 11:15:10.000,Optical Observations
33514.0,Fermi  trigger No 701313046: Global MASTER-Net observations report,2023-03-24 18:30:23.000,Optical Observations
33515.0,GRB 230320B: Fermi GBM Observation,2023-03-24 21:32:11.000,High Energy Observations
33516.0,GRB 230325A: Swift detection of a burst,2023-03-25 03:27:21.000,High Energy Observations
33517.0,GRB 230325A: Prompt enhanced Swift-XRT position,2023-03-25 03:40:21.000,High Energy Observations
33518.0,GRB 230325A: Enhanced Swift-XRT position,2023-03-25 05:58:39.000,High Energy Observations
33519.0,GRB 230322B: Swift-BAT refined analysis,2023-03-25 17:01:17.000,High Energy Observations
33520.0,GRB 230325A: Swift-XRT refined Analysis,2023-03-25 19:44:08.000,High Energy Observations
33521.0,GRB 230325A: X-shooter optical afterglow and redshift,2023-03-25 20:56:07.000,Optical Observations
33522.0,GRB 230325A: Swift/UVOT Upper Limits,2023-03-26 15:23:20.000,Optical Observations
33523.0,GRB 230325A: Swift-BAT refined analysis,2023-03-26 15:38:17.000,High Energy Observations
33524.0,GRB 230328A: Fermi GBM Final Real-time Localization,2023-03-28 14:08:58.000,High Energy Observations
33525.0,Fermi GRB 230328A: Global MASTER-Net observations report,2023-03-28 14:30:11.000,Optical Observations
33526.0,GRB 230328B: Fermi GBM Final Real-time Localization,2023-03-28 15:05:06.000,High Energy Observations
33527.0,GRB 230328B: Swift detection of a burst with an optical afterglow,2023-03-28 15:06:35.000,Optical Observations
33528.0,GRB 230328B: Mondy optical afterglow confirmation,2023-03-28 16:31:55.000,Optical Observations
33529.0,GRB 230328B: Enhanced Swift-XRT position,2023-03-28 19:00:09.000,High Energy Observations
33530.0,"GRB 230328B: Mondy, AbAO and Kitab optical observations",2023-03-28 21:40:25.000,Optical Observations
33531.0,GRB 230328B: Fermi GBM observation,2023-03-28 22:50:25.000,High Energy Observations
33532.0,GRB 230328B: AstroSat CZTI detection,2023-03-29 01:58:51.000,High Energy Observations
33533.0,GRB 230328B: Swift-XRT refined Analysis,2023-03-29 03:11:19.000,High Energy Observations
33534.0,GRB 230328B: Nanshan/NEXT optical upper limit,2023-03-29 03:45:19.000,Optical Observations
33535.0,GRB 230328B: OASDG optical observations,2023-03-29 08:38:29.000,Optical Observations
33536.0,GRB 230328B: GIT optical follow-up,2023-03-29 14:22:27.000,Optical Observations
33537.0,GRB 230328B: OHP/T120 optical observations,2023-03-29 14:52:49.000,Optical Observations
33538.0,GRB 230328B: Liverpool Telescope afterglow detection,2023-03-29 16:01:52.000,Optical Observations
33539.0,GRB 230328B NUTTelA-TAO / BSTI Early Measurements,2023-03-29 18:00:30.000,Optical Observations
33540.0,GRB 230328B: Nanshan/NEXT 2nd optical observation,2023-03-30 01:53:10.000,Optical Observations
33541.0,GRB 230328B: Swift-BAT refined analysis,2023-03-30 03:44:23.000,High Energy Observations
33542.0,GRB 230330A: Fermi GBM Final Real-time Localization,2023-03-30 04:44:38.000,High Energy Observations
33543.0,GRB 230328B: GRBAlpha detection,2023-03-30 11:54:37.000,Optical Observations
33544.0,Konus-Wind detection of GRB 230328B,2023-03-30 14:13:25.000,High Energy Observations
33545.0,GRB 230330B: Fermi GBM Final Localization,2023-03-30 16:48:56.000,High Energy Observations
33546.0,Fermi  trigger No 701883729: Global MASTER-Net observations report,2023-03-30 18:30:29.000,Optical Observations
33547.0,GRB 230328B: 3.6m DOT multiband optical observation,2023-03-31 07:49:48.000,Optical Observations
33548.0,IceCube-Cascade 230329A: Upper limits from a search for additional neutrino events in IceCube,2023-03-31 15:37:30.000,Neutrinos
33549.0,GRB 230328B: CAHA 2.2m/CAFOS detection,2023-03-31 19:29:32.000,Optical Observations
33550.0,GRB 230328B : GRANDMA/Kilonova-Catcher optical detection,2023-03-31 20:37:22.000,Optical Observations
33551.0,GRB 230307A: Bad Time Intervals for Fermi GBM data,2023-04-01 01:57:34.000,High Energy Observations
33552.0,IceCube-230401A: IceCube observation of a high-energy neutrino candidate,2023-04-01 17:13:32.000,Neutrinos
33553.0,GRB 230402A: Fermi GBM Final Real-time Localization,2023-04-02 07:42:54.000,High Energy Observations
33554.0,Fermi GRB 230402A: Global MASTER-Net observations report,2023-04-02 16:45:20.000,Optical Observations
33555.0,GRB 230402A: AGILE detection,2023-04-02 19:27:16.000,High Energy Observations
33556.0,GRB 230328B: Swift/UVOT Detection,2023-04-02 23:10:18.000,Optical Observations
33557.0,GRB 230228A: detection by GTC of the potential host galaxy,2023-04-03 03:19:37.000,High Energy Observations
33558.0,GRB 230307A: Chandra late-time detection of the X-ray afterglow,2023-04-03 17:31:15.000,High Energy Observations
33559.0,GRB 230328B: Multa observatory optical afterglow observation,2023-04-03 23:51:33.000,Optical Observations
33560.0,IceCube-230401A: Upper limits from a search for additional neutrino events in IceCube,2023-04-04 01:18:04.000,Neutrinos
33561.0,Fermi-LAT gamma-ray observations of IceCube-230401A and detection of Fermi J0030.2+0005,2023-04-04 11:26:36.000,Neutrinos
33562.0,GRB 230402A: AstroSat CZTI detection,2023-04-04 14:11:20.000,High Energy Observations
33563.0,GRB 230402A: CALET Gamma-Ray Burst Monitor detection,2023-04-04 15:29:58.000,High Energy Observations
33564.0,GRB 230404A: Fermi GBM Final Real-time Localization,2023-04-04 23:10:23.000,High Energy Observations
33565.0,GRB 230404A: AstroSat CZTI detection,2023-04-05 09:28:55.000,High Energy Observations
33566.0,GRB 230405A: Fermi GBM Final Real-time Localization,2023-04-05 15:13:37.000,High Energy Observations
33567.0,IceCube-230405A: IceCube observation of a high-energy neutrino candidate,2023-04-05 15:35:21.000,Neutrinos
33568.0,Fermi GRB 230405A: Global MASTER-Net observations report,2023-04-05 15:45:19.000,Optical Observations
33569.0,GRB 230307A: JWST observations consistent with the presence of a kilonova,2023-04-05 19:08:10.000,High Energy Observations
33570.0,GRB 230405B: Fermi GBM Final Real-time Localization,2023-04-05 20:08:29.000,High Energy Observations
33571.0,GRB 230405B: Swift detection of a burst,2023-04-05 20:11:06.000,High Energy Observations
33572.0,GRB 230405B: Prompt enhanced Swift-XRT position,2023-04-05 20:37:19.000,High Energy Observations
33573.0,Swift GRB 230405B: Global MASTER-Net observations report,2023-04-05 21:18:28.000,Optical Observations
33574.0,GRB 230405B: Enhanced Swift-XRT position,2023-04-06 00:12:52.000,High Energy Observations
33575.0,GRB 230405B: AstroSat CZTI detection,2023-04-06 07:26:20.000,High Energy Observations
33576.0,GRB 230405B: Swift/UVOT Upper Limits,2023-04-06 08:06:53.000,Optical Observations
33577.0,GRB 230307A: short mininum variability timescale compatible with a merger origin,2023-04-06 11:06:22.000,High Energy Observations
33578.0,GRB 230307A: good match with kilonova models,2023-04-06 14:41:22.000,Optical Observations
33579.0,GRB 230307A: further analysis of the Konus-Wind detection and rest-frame energetics,2023-04-06 16:11:37.000,High Energy Observations
33580.0,"GRB 230307A: JWST NIRSpec observations, possible higher redshift",2023-04-06 17:00:47.000,High Energy Observations
33581.0,IceCube Alert 230405.56: Global MASTER-Net observations report,2023-04-06 17:39:21.000,Optical Observations
33582.0,GRB 230405B: MeerLICHT upper limits,2023-04-06 19:05:47.000,Optical Observations
33583.0,GRB 230405B: Fermi GBM Observation,2023-04-06 21:06:17.000,High Energy Observations
33584.0,GRB 230405B: Swift-XRT refined Analysis,2023-04-07 02:01:14.000,High Energy Observations
33585.0,GRB 230405B: AGILE detection,2023-04-07 08:42:42.000,High Energy Observations
33586.0,Konus-Wind detection of GRB 230405B,2023-04-07 11:34:01.000,High Energy Observations
33587.0,Fermi-LAT gamma-ray observations of IceCube-230405A,2023-04-07 16:59:55.000,Neutrinos
33589.0,IceCube-230405A: Upper limits from a search for additional neutrino events in IceCube,2023-04-07 18:31:33.000,Neutrinos
33590.0,GRB 230405B: VZLUSAT-2 detection,2023-04-07 21:07:07.000,Optical Observations
33591.0,GRB 230409A: Fermi GBM Final Real-time Localization,2023-04-09 00:58:47.000,High Energy Observations
33592.0,GRB 230409B: Swift detection of a burst,2023-04-09 05:21:45.000,High Energy Observations
33593.0,MAXI GRB230408.82: Global MASTER-Net observations report,2023-04-09 11:34:07.000,Optical Observations
33594.0,GRB 230409B: Enhanced Swift-XRT position,2023-04-09 11:34:35.000,High Energy Observations
33595.0,GRB 230409B: Swift/UVOT Detection,2023-04-09 14:26:27.000,Optical Observations
33596.0,Swift GRB 230409B: Global MASTER-Net observations report,2023-04-09 16:58:40.000,Optical Observations
33597.0,Fermi  trigger No 702745263: Global MASTER-Net observations report,2023-04-09 17:45:20.000,Optical Observations
33598.0,GRB 230409B: Swift-BAT refined analysis,2023-04-09 17:50:01.000,High Energy Observations
33599.0,GRB 230409B: Swift-XRT refined Analysis,2023-04-09 21:57:51.000,High Energy Observations
33600.0,GRB 230409C: Fermi GBM Final Real-time Localization,2023-04-09 22:38:23.000,High Energy Observations
33601.0,Fermi GRB 230409A: Global MASTER-Net observations report,2023-04-09 23:30:18.000,Optical Observations
33602.0,Fermi GRB 230409C: Global MASTER-Net observations report,2023-04-09 23:30:34.000,Optical Observations
33603.0,GRB 230410A: Fermi GBM Final Real-time Localization,2023-04-10 11:36:21.000,High Energy Observations
33604.0,GRB 230410B: AGILE detection of a burst,2023-04-11 14:47:31.000,High Energy Observations
33605.0,GRB 230409D: VZLUSAT-2 detection,2023-04-11 20:57:04.000,Optical Observations
33606.0,GRB 230410B: VZLUSAT-2 detection,2023-04-11 20:58:30.000,Optical Observations
33607.0,GRB 230409B: OHP/T193 optical upper limit,2023-04-12 13:30:17.000,Optical Observations
33608.0,GRB 230409B: Mondy optical upper limit,2023-04-12 23:21:33.000,Optical Observations
33609.0,GRB 230328B: redshift lower limit estimating,2023-04-13 00:02:47.000,High Energy Observations
33610.0,GRB 230414A: Fermi GBM Final Real-time Localization,2023-04-14 08:11:08.000,High Energy Observations
33611.0,IceCube-230405A: BOOTES-4/MET Optical Upper Limits,2023-04-14 15:57:24.000,Optical Observations
33612.0,GRB 230414B: Swift detection of a burst,2023-04-14 16:27:28.000,High Energy Observations
33613.0,GRB 230414B: Prompt enhanced Swift-XRT position,2023-04-14 16:50:41.000,High Energy Observations
33614.0,Swift GRB 230414B: Global MASTER-Net observations report,2023-04-14 16:50:47.000,Optical Observations
33615.0,GRB 230414A: Mondy optical afterglow candidate,2023-04-14 17:17:45.000,Optical Observations
33616.0,GRB 230414B: Nanshan/HMT optical afterglow detection,2023-04-14 17:26:09.000,Optical Observations
33617.0,GRB 230414B (correction GRB name in the GCN 33615): Mondy optical afterglow candidate,2023-04-14 17:27:27.000,Optical Observations
33618.0,GRB 230414B: GROWTH India Telescope afterglow confirmation,2023-04-14 17:56:54.000,Optical Observations
33619.0,Fermi GRB 230414A: Global MASTER-Net observations report,2023-04-14 18:15:26.000,Optical Observations
33620.0,GRB 230414B: 1.3m DFOT Optical observations,2023-04-14 20:31:18.000,Optical Observations
33621.0,GRB 230414B: Enhanced Swift-XRT position,2023-04-14 21:53:00.000,High Energy Observations
33622.0,GRB 230414B: SAO RAS optical observations,2023-04-14 22:41:49.000,Optical Observations
33623.0,GRB 230414B: slow optical light curve decay,2023-04-14 23:47:27.000,Optical Observations
33624.0,AMON Coincidence Alert from the sub-threshold IceCube-HAWC search NuEm-230414A,2023-04-15 00:31:21.000,Neutrinos
33625.0,GRB 230414B: Dabancheng/GHOST optical observations,2023-04-15 05:39:21.000,Optical Observations
33626.0,GRB 230414B: Swift-XRT refined Analysis,2023-04-15 05:39:47.000,High Energy Observations
33627.0,"GRB 230409B: 3.6m DOT near-infrared detection, afterglow confirmation",2023-04-15 08:39:33.000,Optical Observations
33628.0,GRB 230414B: AbAO optical observations,2023-04-15 11:15:00.000,Optical Observations
33629.0,GRB 230414B: Redshift from OSIRIS/GTC,2023-04-15 12:00:39.000,Optical Observations
33630.0,GRB 230414B: Bassano Bresciano Observatory optical observations,2023-04-15 14:51:21.000,Optical Observations
33631.0,GRB 230414B: Lulin 40cm-SLT optical limit,2023-04-15 15:36:17.000,Optical Observations
33632.0,Fermi  trigger No 703284533: Global MASTER-Net observations report,2023-04-15 21:45:34.000,Optical Observations
33633.0,IceCube-230416A: IceCube observation of a high-energy neutrino candidate,2023-04-16 12:53:20.000,Neutrinos
33634.0,GRB 230414B: Montarrenti Observatory late time optical afterglow detection,2023-04-16 13:28:28.000,Optical Observations
33635.0,GRB 230307A: iTelescope optical upper limit (likely),2023-04-16 15:31:19.000,Optical Observations
33636.0,"GRB 230414B: 3.6m DOT Optical observations, slow decay at early epochs",2023-04-16 19:21:38.000,Optical Observations
33637.0,VIRT optical transient detection,2023-04-16 23:44:45.000,Optical Observations
33638.0,New GCN Circulars Portal for Rapid Communications on Astronomical Transients is Online,2023-04-17 19:17:25.431,High Energy Observations
33639.0,GRB 230415A: Swift/BAT-GUANO detection,2023-04-18 05:44:11.009,High Energy Observations
33640.0,IceCube-230416A: Upper limits from a search for additional neutrino events in IceCube,2023-04-18 16:10:36.094,Neutrinos
33641.0,GRB 230414B: Osservatorio Astronomico Nastro Verde - Sorrento: optical observations,2023-04-18 16:26:54.107,Optical Observations
33642.0,GRB 230414B: Swift/UVOT Detection,2023-04-18 17:05:38.048,Optical Observations
33643.0,GRB 230415A: Fermi GBM detection,2023-04-18 17:17:44.283,High Energy Observations
33644.0,Duplicate of GCN 33642,2023-04-18 17:28:04.466,High Energy Observations
33645.0,GRB 230414B Swift-BAT refined analysis,2023-04-18 17:28:11.415,High Energy Observations
33646.0,Duplicate of GCN 33640,2023-04-18 17:31:15.277,High Energy Observations
33647.0,Duplicate of GCN 33640,2023-04-18 17:31:26.990,High Energy Observations
33648.0,GRB 230414B: Nickel and KAIT telescope optical observations,2023-04-18 17:53:50.160,Optical Observations
33649.0,Fermi-LAT gamma-ray observations of IceCube-230416A,2023-04-18 18:08:48.081,Neutrinos
33650.0,GRB 230402A: Fermi-LAT detection,2023-04-18 20:49:24.850,High Energy Observations
33651.0,IceCube-Cascade 230417A: Upper limits from a search for additional neutrino events in IceCube,2023-04-19 00:58:04.012,Neutrinos
33652.0,GRB 230418A: Fermi GBM Observation,2023-04-19 03:51:00.570,High Energy Observations
33653.0,GRB 230418A: Swift/BAT-GUANO detection outside the coded FOV,2023-04-19 07:02:04.652,High Energy Observations
33654.0,GRB 230419A: Fermi GBM Final Real-time Localization,2023-04-19 17:33:30.289,High Energy Observations
33655.0,GRB 230402A: Fermi GBM detection,2023-04-19 17:35:11.873,High Energy Observations
33656.0,GRB 230418A: AGILE detection,2023-04-19 20:12:42.039,High Energy Observations
33657.0,GRB 230418A: AstroSat CZTI detection,2023-04-20 05:59:08.633,High Energy Observations
33658.0,GRB 230420A: Swift detection of a burst,2023-04-20 10:36:21.951,High Energy Observations
33659.0,IPN triangulation of GRB 230418A (short),2023-04-20 14:30:46.506,High Energy Observations
33660.0,GRB230414B: VIRT Optical Upper Limit,2023-04-20 18:02:52.536,Optical Observations
33661.0,GRB 230420A: Enhanced Swift-XRT position,2023-04-20 19:32:25.996,High Energy Observations
33662.0,GRB 230420A: LCOGT Optical Upper Limit,2023-04-20 23:21:17.264,Optical Observations
33663.0,GRB 230420A: BOOTES-5/JGT optical afterglow detection,2023-04-21 07:47:36.664,Optical Observations
33664.0,GRB 230420A: Gaoyazi/GOT optical upper limit,2023-04-21 09:07:17.779,Optical Observations
33665.0,GRB 230420A: NOT optical afterglow confirmation,2023-04-21 10:27:21.650,Optical Observations
33666.0,GRB 230420A: MITSuME Akeno optical observation,2023-04-21 11:43:58.608,Optical Observations
33667.0,GRB 230420A: Swift-XRT refined Analysis,2023-04-21 12:21:34.865,High Energy Observations
33668.0,GRB 230421A: Fermi GBM Final Real-time Localization,2023-04-21 13:54:39.267,High Energy Observations
33669.0,Duplicate of GCN 33668,2023-04-21 14:40:18.058,High Energy Observations
33670.0,GRB 230420A: Swift-BAT refined analysis,2023-04-21 14:58:39.564,High Energy Observations
33671.0,GRB230420A: VLT optical observation,2023-04-21 17:10:28.889,Optical Observations
33672.0,GRB 230421: Swift/BAT-GUANO arcminute localization,2023-04-21 18:14:17.460,High Energy Observations
33673.0,GRB 230420A: Swift/UVOT Upper Limits,2023-04-21 20:14:30.580,Optical Observations
33674.0,Konus-Wind detection of GRB 230418A,2023-04-22 16:32:46.111,High Energy Observations
33675.0,GRB 230421A: Fermi GBM observation,2023-04-22 18:20:58.159,High Energy Observations
33676.0,GRB 221009A: Late-time JWST Observations and Detection of Supernova Emission,2023-04-23 02:40:59.226,Optical Observations
33677.0,Swift Trigger 1165354 is probably not a GRB,2023-04-23 19:40:27.823,High Energy Observations
33678.0,Erroneous submission,2023-04-24 13:59:26.011,High Energy Observations
33679.0,GRB 230423A: Swift-XRT afterglow detection,2023-04-24 14:11:56.477,High Energy Observations
33680.0,GRB 230420A: Lowell Discovery Telescope Optical Detection,2023-04-24 17:00:41.411,Optical Observations
33681.0,GRB 230423A: Swift-XRT refined Analysis,2023-04-25 04:27:05.303,High Energy Observations
33682.0,GRB 230425A: Fermi GBM Final Real-time Localization,2023-04-25 14:30:19.842,High Energy Observations
33683.0,GRB 230423A: Swift/UVOT Upper Limits,2023-04-25 20:34:48.612,Optical Observations
33684.0,GRB 230426A: Fermi GBM Final Real-time Localization,2023-04-26 20:39:19.970,High Energy Observations
33685.0,Fermi  trigger No 704233744: Global MASTER-Net observations report,2023-04-26 23:00:45.203,Optical Observations
33686.0,GRB 230426A: AstroSat CZTI detection,2023-04-27 05:36:14.700,High Energy Observations
33687.0,GRB 230427A: Swift detection of a burst with an optical counterpart,2023-04-27 10:51:55.445,Optical Observations
33688.0,GRB 230427A: Enhanced Swift-XRT position,2023-04-27 13:41:28.960,High Energy Observations
33689.0,GRB 230426A: Fermi GBM Detection,2023-04-27 15:03:34.352,High Energy Observations
33690.0,GRB 230427A: MITSuME Akeno optical upper limits,2023-04-27 15:34:00.345,Optical Observations
33691.0,GRB 230426A: MASTER OT J023135.16-792104.8 optical counterpart discovery,2023-04-27 17:28:36.108,Optical Observations
33692.0,Swift GRB230427.44: Global MASTER-Net observations report,2023-04-27 17:29:52.023,Optical Observations
33693.0,GRB 230427A: AKO Upper Limit,2023-04-27 19:23:20.423,Optical Observations
33694.0,GRB 230423A(trigger #1165354): Swift-BAT refined analysis,2023-04-27 21:21:35.240,High Energy Observations
33695.0,GRB 230427A: BOOTES-5/JGT afterglow detection,2023-04-27 22:44:56.801,Optical Observations
33696.0,GRB 230427A : OHP/T193 optical upper limit,2023-04-27 23:52:46.264,Optical Observations
33697.0,GRB 230427A: GMG upper limit,2023-04-28 03:50:39.132,Optical Observations
33698.0,GRB  230427A: Bassano Bresciano Observatory upper limit,2023-04-28 08:19:17.156,Optical Observations
33699.0,GRB 230427A: GIT optical upper limit,2023-04-28 09:16:24.249,Optical Observations
33700.0,GRB 230428A: Fermi GBM Final Real-time Localization,2023-04-28 09:19:35.782,High Energy Observations
33701.0,Fermi  trigger No 704365743: Global MASTER-Net observations report,2023-04-28 10:30:27.958,Optical Observations
33702.0,GRB 230426A: VZLUSAT-2 detection,2023-04-28 10:57:54.063,Optical Observations
33703.0,GRB 230427A: Swift-XRT refined Analysis,2023-04-28 12:54:32.548,High Energy Observations
33704.0,GRB 230427A: OSIRIS+/GTC observations,2023-04-28 15:05:51.984,Optical Observations
33705.0,GRB 230427A: Osservatorio Astronomico Nastro verde upper limit,2023-04-28 15:20:54.758,Optical Observations
33706.0,GRB 230427A: Nanshan/HMT optical upper limit,2023-04-28 15:38:03.225,Optical Observations
33707.0,GRB 230427A: OHP/T193 spectroscopy observations of WISEA J101316.01+481158.7,2023-04-28 15:40:52.620,Optical Observations
33708.0,GRB 230427A: Gaoyazi/GOT optical upper limit,2023-04-28 15:42:19.753,Optical Observations
33709.0,Duplicate of GCN 33369,2023-04-28 17:55:29.934,High Energy Observations
33710.0,GRB 230427A: Swift/UVOT Detection,2023-04-28 18:03:41.796,Optical Observations
33711.0,"GRB 230427A: TSHAO, SAO RAS, AbAO optical upper limit",2023-04-28 21:28:46.459,Optical Observations
33712.0,GRB 230427A: NOT optical upper limit,2023-04-29 15:45:11.726,Optical Observations
33713.0,GRB 230430A: Fermi GBM Final Real-time Localization,2023-04-30 07:57:58.812,High Energy Observations
33714.0,GRB 230430A: AstroSat CZTI detection,2023-05-01 07:00:58.397,High Energy Observations
33715.0,GRB 230430A: Fermi GBM observation,2023-05-02 07:00:05.058,High Energy Observations
33716.0,GRB 230430B: Fermi GBM Final Localization,2023-05-02 07:06:30.226,High Energy Observations
33717.0,GRB 230420A: AROMA-N Optical Upper Limit,2023-05-02 09:00:50.287,Optical Observations
33718.0,IPN triangulation of GRB 230430A (short),2023-05-02 15:49:34.973,High Energy Observations
33719.0,IceCube-Cascade 230430A: Upper limits from a search for additional neutrino events in IceCube,2023-05-02 23:51:44.980,Neutrinos
33720.0,Konus-Wind detection of GRB 230430A,2023-05-03 14:19:49.941,High Energy Observations
33721.0,GRB 230503A: Fermi GBM Final Real-time Localization,2023-05-03 20:29:45.021,High Energy Observations
33722.0,GRB 230427A: Swift-BAT refined analysis,2023-05-03 22:26:28.572,High Energy Observations
33723.0,GRB 230430A: A short GRB from a neutron star merger,2023-05-04 08:30:05.667,Optical Observations
33724.0,Fermi  trigger No 704837952: Global MASTER-Net observations report,2023-05-04 17:30:39.871,Optical Observations
33725.0,"GRB 230420A: Mondy optical afterglow detection, TSHAO, CrAO optical upper limit",2023-05-05 22:18:02.820,Optical Observations
33726.0,GRB 230506A: Fermi GBM Final Real-time Localization,2023-05-06 05:18:49.170,High Energy Observations
33727.0,GRB 230506B: Swift detection of a burst,2023-05-06 13:28:17.466,High Energy Observations
33728.0,GRB 230506B: MASTER optical observations,2023-05-06 15:27:59.834,Optical Observations
33729.0,GRB 230506B: Swift detection of a burst,2023-05-06 15:35:28.608,High Energy Observations
33730.0,Swift GRB230506.71: Global MASTER-Net observations report,2023-05-06 17:20:39.614,Optical Observations
33731.0,GRB 230506C: Swift detection of a burst,2023-05-06 17:21:56.741,High Energy Observations
33732.0,IceCube-230506A: IceCube observation of a high-energy neutrino candidate,2023-05-06 18:20:35.936,Neutrinos
33733.0,GRB 230506B: Swift/UVOT Detection,2023-05-06 21:37:07.381,Optical Observations
33734.0,GRB  230506C: TSHAO possible afterglow candidate,2023-05-06 23:13:08.158,Optical Observations
33735.0,GRB 230506C: Candidate afterglow observation by D50,2023-05-06 23:44:46.141,Optical Observations
33736.0,GRB 230506C: Swift-XRT analysis,2023-05-07 00:20:13.565,High Energy Observations
33737.0,GRB 230506B: Swift-XRT refined Analysis,2023-05-07 05:44:37.482,High Energy Observations
33738.0,GRB 230506C: NUTTelA-TAO / BSTI Early Optical Limits,2023-05-07 10:19:24.351,Optical Observations
33739.0,GRB 230506C: Swift/UVOT Upper Limits,2023-05-07 11:27:27.438,Optical Observations
33740.0,GRB 230506B: LCOGT Optical Upper Limits,2023-05-07 15:34:37.692,Optical Observations
33741.0,GRB 230506C: spectro-imaging observations of the optical afterglow with T193-OHP,2023-05-07 18:22:12.212,Optical Observations
33742.0,GRB 230506B: Swift-BAT refined analysis,2023-05-07 18:41:10.483,High Energy Observations
33743.0,GRB 230506C: Swift-BAT refined analysis,2023-05-07 18:42:20.757,High Energy Observations
33744.0,GRB 230506C: Swift-XRT refined Analysis,2023-05-07 22:44:46.197,High Energy Observations
33745.0,Fermi-LAT gamma-ray observations of IceCube-230506A,2023-05-08 00:14:26.999,Neutrinos
33746.0,IceCube-230506A: Upper limits from a search for additional neutrino events in IceCube,2023-05-08 03:10:52.162,Neutrinos
33747.0,GRB 230307A: JWST second-epoch observations,2023-05-08 21:30:32.592,High Energy Observations
33748.0,GRB 230506C: SAO RAS optical observations,2023-05-09 16:04:41.459,Optical Observations
33749.0,GRB 230506C: T193-OHP MISTRAL tentative redshift,2023-05-10 06:47:00.798,High Energy Observations
33750.0,GRB 230506B: Swift/UVOT further analysis,2023-05-10 07:58:44.114,Optical Observations
33751.0,GRB 230510A: Fermi GBM Final Real-time Localization,2023-05-10 12:14:55.637,High Energy Observations
33752.0,GRB 230510A: Swift detection of a burst,2023-05-10 12:44:51.364,High Energy Observations
33753.0,Fermi Gamma-ray Burst Monitor trigger 230510133/705381054 is not a GRB,2023-05-10 14:02:58.128,High Energy Observations
33754.0,Fermi  trigger No 705413051: Global MASTER-Net observations report,2023-05-10 17:30:34.463,Optical Observations
33755.0,GRB 230506C: Fermi GBM detection,2023-05-10 17:37:35.897,High Energy Observations
33756.0,GRB 230510A: Enhanced Swift-XRT position,2023-05-10 18:57:48.654,High Energy Observations
33757.0,GRB 230510A: Swift-XRT refined Analysis,2023-05-10 21:19:36.239,High Energy Observations
33758.0,GRB 230506B: Fermi GBM detection,2023-05-10 21:19:49.500,High Energy Observations
33759.0,GRB 230510B: Fermi GBM Final Real-time Localization,2023-05-10 21:32:13.118,High Energy Observations
33760.0,GRB 230510B: MAXI/GSC detection,2023-05-10 23:29:07.062,High Energy Observations
33761.0,GRB 230510A: Nanshan/NEXT optical afterglow detection,2023-05-11 03:06:34.025,Optical Observations
33762.0,GRB 230510A: CALET Gamma-Ray Burst Monitor detection,2023-05-11 06:18:01.318,High Energy Observations
33763.0,GRB 230510B: CALET Gamma-Ray Burst Monitor detection,2023-05-11 06:22:32.831,High Energy Observations
33764.0,GRB 230510A: Gaoyazi/GOT optical upper limit,2023-05-11 07:17:27.191,Optical Observations
33765.0,Fermi  trigger No 705446499: Global MASTER-Net observations report,2023-05-11 08:30:37.179,Optical Observations
33766.0,GRB 230510A: Fermi GBM detection,2023-05-11 08:36:05.299,High Energy Observations
33767.0,GRB 230511A: Fermi GBM Final Real-time Localization,2023-05-11 11:25:42.061,High Energy Observations
33768.0,Fermi  trigger No 705496510: Global MASTER-Net observations report,2023-05-11 12:30:27.342,Optical Observations
33769.0,GRB 230511B: Fermi GBM Final Real-time Localization,2023-05-11 13:19:01.318,High Energy Observations
33770.0,Fermi  trigger No 705503315: Global MASTER-Net observations report,2023-05-11 13:30:25.789,Optical Observations
33771.0,GRB 230511C: Fermi GBM Final Localization,2023-05-11 14:23:20.823,High Energy Observations
33772.0,GRB 230510B: AstroSat CZTI detection,2023-05-11 15:03:27.421,High Energy Observations
33773.0,IceCube-230511A: IceCube observation of a high-energy neutrino candidate,2023-05-11 19:07:15.185,Neutrinos
33774.0,GRB 230510A: Swift/UVOT Observations,2023-05-11 22:28:10.530,Optical Observations
33775.0,GRB 230511D: Fermi GBM Final Real-time Localization,2023-05-11 22:50:51.369,High Energy Observations
33776.0,GRB 230510A: LCOGT Optical Upper Limit,2023-05-12 00:51:38.022,Optical Observations
33777.0,GRB 230510A: GIT optical upper limits,2023-05-12 11:26:15.497,Optical Observations
33778.0,GRB 230512A: Fermi GBM Final Localization,2023-05-12 11:59:08.880,High Energy Observations
33779.0,GRB 230512A: AstroSat CZTI detection,2023-05-12 14:20:03.639,High Energy Observations
