Circular ID,Subject,Date,Label
30801.0,Fermi  trigger No 652944960: Global MASTER-Net observations report,2021-09-10 16:45:20.000,Not Gravitational Wave
30802.0,Fermi  trigger No 652957973: Global MASTER-Net observations report,2021-09-10 19:30:21.000,Not Gravitational Wave
30803.0,IPN triangulation of a bright burst from SGR 1935+2154,2021-09-10 20:59:57.000,Gravitational Wave Counterpart
30804.0,Konus-Wind detection of the second intermediate flare from SGR 1935+2154,2021-09-10 21:03:57.000,Not Gravitational Wave
30805.0,Fermi  trigger No 653010039: Global MASTER-Net observations report,2021-09-11 00:00:52.000,Not Gravitational Wave
30806.0,Fermi GBM observation of a bright flare in the direction of SGR 1935+2154,2021-09-11 00:20:44.000,Not Gravitational Wave
30807.0,Swift GRB210910.42: Global MASTER-Net observations report,2021-09-11 01:16:27.000,Not Gravitational Wave
30808.0,Fermi  trigger No 653031163: Global MASTER-Net observations report,2021-09-11 06:15:39.000,Not Gravitational Wave
30809.0,Fermi  trigger No 653022153: Global MASTER-Net observations report,2021-09-11 11:15:56.000,Not Gravitational Wave
30810.0,Fermi  trigger No 653049776: Global MASTER-Net observations report,2021-09-11 17:15:48.000,Not Gravitational Wave
30811.0,Fermi  trigger No 653054042: Global MASTER-Net observations report,2021-09-11 17:16:03.000,Not Gravitational Wave
30812.0,Fermi  trigger No 653071808: Global MASTER-Net observations report,2021-09-11 17:16:20.000,Not Gravitational Wave
30813.0,Fermi  trigger No 653072474: Global MASTER-Net observations report,2021-09-11 17:16:31.000,Not Gravitational Wave
30814.0,Fermi  trigger No 653066130: Global MASTER-Net observations report,2021-09-11 19:45:24.000,Not Gravitational Wave
30815.0,Fermi  trigger No 653079281: Global MASTER-Net observations report,2021-09-11 19:45:37.000,Not Gravitational Wave
30816.0,Fermi  trigger No 653083551: Global MASTER-Net observations report,2021-09-11 21:45:35.000,Not Gravitational Wave
30817.0,Fermi  trigger No 653084584: Global MASTER-Net observations report,2021-09-11 21:45:42.000,Not Gravitational Wave
30818.0,Fermi  trigger No 653066776: Global MASTER-Net observations report,2021-09-11 22:30:14.000,Not Gravitational Wave
30819.0,Fermi  trigger No 653093506: Global MASTER-Net observations report,2021-09-11 23:30:16.000,Not Gravitational Wave
30820.0,GRB 210912A: Swift detection of a burst,2021-09-12 11:18:18.000,Not Gravitational Wave
30821.0,GRB 210912B: Fermi GBM Final Real-time Localization,2021-09-12 12:38:51.000,Not Gravitational Wave
30822.0,GECAM observations of bursts from SGR J1935+2154 (2021-09-11T07 to 2021-09-12T08),2021-09-12 14:39:57.000,Not Gravitational Wave
30823.0,GRB 210912A: BOOTES-5/JGT optical afterglow candidate,2021-09-12 15:04:10.000,Not Gravitational Wave
30824.0,Swift GRB 210912A: Global MASTER-Net observations report,2021-09-12 16:40:30.000,Not Gravitational Wave
30825.0,GRB 210912A: Mondy optical afterglow confirmation,2021-09-12 17:21:48.000,Not Gravitational Wave
30826.0,Fermi  trigger No 653122278: Global MASTER-Net observations report,2021-09-12 17:30:15.000,Not Gravitational Wave
30827.0,Fermi  trigger No 653124492: Global MASTER-Net observations report,2021-09-12 17:30:21.000,Not Gravitational Wave
30828.0,Fermi  trigger No 653151835: Global MASTER-Net observations report,2021-09-12 17:30:33.000,Not Gravitational Wave
30829.0,GRB 210912A: Host-galaxy candidate in PanSTARRS,2021-09-12 18:48:08.000,Not Gravitational Wave
30830.0,GRB 210912A: Enhanced Swift-XRT position,2021-09-12 20:48:34.000,Not Gravitational Wave
30831.0,Fermi GBM observation of another bright burst in the direction of SGR 1935+2154,2021-09-13 03:33:14.000,Not Gravitational Wave
30832.0,GRB 210912A: Swift/UVOT Detection,2021-09-13 07:47:54.000,Not Gravitational Wave
30833.0,GRB 210912A: Swift-XRT refined Analysis,2021-09-13 09:18:53.000,Not Gravitational Wave
30834.0,GRB 210912A: CAHA 2.2m Detection,2021-09-13 09:35:41.000,Not Gravitational Wave
30835.0,AGILE observations of two bright bursts from SGR 1935+2154,2021-09-13 13:06:58.000,Not Gravitational Wave
30836.0,GECAM observations of bursts from SGR J1935+2154 (2021-09-12T05 to 2021-09-13T01),2021-09-13 15:03:09.000,Not Gravitational Wave
30837.0,GRB 210912A: Tautenburg observations,2021-09-13 16:25:04.000,Not Gravitational Wave
30838.0,Konus-Wind observation of the recent SGR 1935+2154 activity,2021-09-13 17:56:37.000,Not Gravitational Wave
30839.0,GRB 210912A: Swift-BAT refined analysis,2021-09-13 23:34:08.000,Not Gravitational Wave
30840.0,GRB 210909A: Detection by GRBAlpha,2021-09-15 10:35:12.000,Not Gravitational Wave
30841.0,GECAM observations of bursts from SGR J1935+2154 (2021-09-13T01 to 2021-09-15T14),2021-09-15 14:40:52.000,Not Gravitational Wave
30842.0,GRB 210812A is not a compelling example of a lensed GRB,2021-09-15 23:50:45.000,Not Gravitational Wave
30843.0,GRB 210917A: Fermi GBM Final Real-time Localization,2021-09-17 03:56:05.000,Not Gravitational Wave
30844.0,GRB 210912A: BOOTES-5/JGT optical afterglow candidate (Correction to GCNC 30823),2021-09-17 11:55:37.000,Not Gravitational Wave
30845.0,Swift trigger 1073821: detection of IGR J16418-4532,2021-09-18 08:23:26.000,Not Gravitational Wave
30846.0,GRB 210919A: Swift detection of a short burst,2021-09-19 00:54:18.000,Not Gravitational Wave
30847.0,Swift GRB 210919A: Global MASTER-Net observations report,2021-09-19 01:48:24.000,Not Gravitational Wave
30848.0,GRB 210919A: BOOTES-2/TELMA optical upper limit,2021-09-19 01:57:54.000,Not Gravitational Wave
30849.0,GRB 210919A: LCO Optical Upper Limit,2021-09-19 04:55:40.000,Not Gravitational Wave
30850.0,GRB 210919A: Enhanced Swift-XRT position,2021-09-19 05:06:55.000,Not Gravitational Wave
30851.0,GRB 210919A: AbAO optical upper limit,2021-09-19 09:24:53.000,Not Gravitational Wave
30852.0,GRB 210919A: NOT upper limits,2021-09-19 12:24:18.000,Not Gravitational Wave
30853.0,GRB 210919B: Fermi GBM Final Real-time Localization,2021-09-19 15:51:07.000,Not Gravitational Wave
30854.0,GRB 210919A: Swift-XRT refined Analysis,2021-09-19 15:57:30.000,Not Gravitational Wave
30855.0,GRB 210919A: MITSuME Akeno optical upper limits,2021-09-20 00:36:51.000,Not Gravitational Wave
30856.0,GRB 210919A: LOAO and LSGT optical upper limits,2021-09-20 08:00:38.000,Not Gravitational Wave
30857.0,GRB 210919A: Swift/UVOT Upper Limits,2021-09-21 02:35:14.000,Not Gravitational Wave
30858.0,GRB210919A: Keck NIRC2 Kp band upper limits,2021-09-21 06:58:23.000,Not Gravitational Wave
30859.0,GRB 210919a: Lowell Discovery Telescope upper limits,2021-09-21 15:25:55.000,Not Gravitational Wave
30860.0,GRB 210919A: Lowell Discovery Telescope upper limits (correction to GCN 30859),2021-09-21 19:15:27.000,Not Gravitational Wave
30861.0,GRB 210912A: LBT optical observations,2021-09-22 11:41:40.000,Not Gravitational Wave
30862.0,IceCube-210922A - IceCube observation of a high-energy neutrino candidate track-like event,2021-09-22 19:45:10.000,Not Gravitational Wave
30863.0,GRB 210919A: Swift-BAT refined analysis,2021-09-22 22:04:47.000,Not Gravitational Wave
30864.0,IceCube Alert 210922.76: Global MASTER-Net observations report,2021-09-23 03:13:21.000,Not Gravitational Wave
30865.0,GRB 210923A: Fermi GBM Final Real-time Localization,2021-09-23 11:57:13.000,Not Gravitational Wave
30866.0,Konus-Wind detection of a burst from SGR 1935+2154 on 2021 September 22,2021-09-23 12:31:24.000,Not Gravitational Wave
30867.0,Fermi-LAT Gamma-ray Observations of IceCube-210922A,2021-09-23 13:08:37.000,Not Gravitational Wave
30868.0,GRB 210919A: DECam Upper Limits,2021-09-23 14:09:18.000,Not Gravitational Wave
30869.0,GECAM observations of a series of bursts from SGR J1935+2154 (2021-09-15T14 to 2021-09-23T14),2021-09-23 14:19:30.000,Not Gravitational Wave
30870.0,IceCube-210922A: No Candidate Counterparts from the Zwicky Transient Facility,2021-09-23 15:43:08.000,Not Gravitational Wave
30871.0,IceCube-210922A: Upper limits from Fermi-GBM Observations,2021-09-23 15:47:11.000,Not Gravitational Wave
30872.0,IceCube-210922A: Upper limits from a search for additional neutrino events in IceCube,2021-09-23 19:44:12.000,Not Gravitational Wave
30873.0,Retraction of Fermi GBM GRB 210923A: the trigger is not a GRB,2021-09-23 22:03:59.000,Not Gravitational Wave
30874.0,GRB 210923B: GECAM detection,2021-09-24 06:05:39.000,Not Gravitational Wave
30875.0,IceCube-210922A: No neutrino counterpart candidates in ANTARES search,2021-09-24 12:32:06.000,Not Gravitational Wave
30876.0,IceCube-210922A: No significant detection in HAWC,2021-09-24 17:51:30.000,Not Gravitational Wave
30877.0,IceCube-210922A: No Candidate Counterparts from Swift/XRT follow up observations,2021-09-24 20:52:44.000,Not Gravitational Wave
30878.0,GRB 210924A: Fermi GBM Final Real-time Localization,2021-09-24 23:13:09.000,Not Gravitational Wave
30879.0,GRB 210919A: Chandra rapid ToO upper limit,2021-09-25 01:27:01.000,Not Gravitational Wave
30880.0,GRB 210925A: Fermi GBM Final Real-time Localization,2021-09-25 19:22:53.000,Not Gravitational Wave
30881.0,GRB 210925A: GECAM detection,2021-09-26 09:27:52.000,Not Gravitational Wave
30882.0,IceCube-210922A: JCMT/SCUBA2 observations,2021-09-26 12:09:36.000,Not Gravitational Wave
30883.0,GRB 210919A CAHA 2.2m Observations: Afterglow/Host Galaxy Candidate,2021-09-26 22:58:23.000,Not Gravitational Wave
30884.0,GRB 210919A OSN 1.5m Source Confirmation,2021-09-26 23:01:27.000,Not Gravitational Wave
30885.0,GRB 210927A: Fermi GBM Final Real-time Localization,2021-09-27 00:54:10.000,Not Gravitational Wave
30886.0,GRB 210926A: GECAM detection,2021-09-27 05:09:38.000,Not Gravitational Wave
30887.0,IceCube-210926A: No neutrino counterpart candidates in ANTARES search,2021-09-27 08:32:10.000,Not Gravitational Wave
30888.0,GRB 210919A: iTelescope T-11 upper limits,2021-09-27 09:23:47.000,Not Gravitational Wave
30889.0,GRB 210926A: AstroSat CZTI detection,2021-09-27 13:36:09.000,Not Gravitational Wave
30890.0,IPN triangulation of GRB 210925B,2021-09-27 18:08:46.000,Not Gravitational Wave
30891.0,IceCube-210922A: SMA observation for the JCMT candidate,2021-09-28 07:10:02.000,Not Gravitational Wave
30892.0,GRB 210925B: AstroSat CZTI detection,2021-09-28 13:24:23.000,Not Gravitational Wave
30893.0,GRB 210927A: Zwicky Transient Facility Follow-Up of a Fermi Short GRB (Trigger 654396242),2021-09-28 20:28:28.000,Not Gravitational Wave
30894.0,GRB 210929A: Fermi GBM Final Real-time Localization,2021-09-29 03:51:22.000,Not Gravitational Wave
30895.0,Fermi-LAT Gamma-ray Observations of IceCubeCascade-210926A,2021-09-29 07:56:48.000,Not Gravitational Wave
30896.0,GRB 210929B: Fermi GBM Final Real-time Localization,2021-09-29 19:53:46.000,Not Gravitational Wave
30897.0,GRB 210930A: Swift detection of a burst,2021-09-30 02:58:45.000,Not Gravitational Wave
30898.0,Fermi GRB 210929B: Global MASTER-Net observations report,2021-09-30 09:15:21.000,Not Gravitational Wave
30899.0,Fermi  trigger No 654658271: Global MASTER-Net observations report,2021-09-30 09:15:27.000,Not Gravitational Wave
30900.0,GRB 210930A: Enhanced Swift-XRT position,2021-09-30 09:19:07.000,Not Gravitational Wave
30901.0,Swift GRB 210930A: Global MASTER-Net observations report,2021-09-30 16:36:24.000,Not Gravitational Wave
30902.0,GRB 210930A: Swift-XRT refined Analysis,2021-09-30 19:47:41.000,Not Gravitational Wave
30903.0,GRB 210930A: Swift/UVOT Upper Limits,2021-09-30 22:33:53.000,Not Gravitational Wave
30904.0,Swift GRB211001.03: Global MASTER-Net OT detection,2021-10-01 00:50:48.000,Not Gravitational Wave
30905.0,Swift Trigger 1076121 is not a GRB,2021-10-01 01:06:32.000,Not Gravitational Wave
30906.0,Swift GRB211001.03: Global MASTER-Net observations report,2021-10-01 01:58:35.000,Not Gravitational Wave
30907.0,Fermi  trigger No 654739449: Global MASTER-Net observations report,2021-10-01 02:45:50.000,Not Gravitational Wave
30908.0,GRB 210927A: GIT optical follow-up of ZTF21acdwctm.,2021-10-01 03:59:51.000,Not Gravitational Wave
30909.0,GRB 210930A: CAHA 2.2m telescope optical limit,2021-10-01 04:35:31.000,Not Gravitational Wave
30910.0,GRB 210927B: GECAM detection,2021-10-01 04:47:11.000,Not Gravitational Wave
30911.0,Swift GRB211001.03 / trigger 1076121 : MASTER OT retraction,2021-10-01 07:42:35.000,Not Gravitational Wave
30912.0,GRB 210928A: Fermi-LAT detection,2021-10-01 14:29:38.000,Not Gravitational Wave
30913.0,GRB 210928A: Fermi GBM observation,2021-10-01 15:23:19.000,Not Gravitational Wave
30914.0,GRB 210928A: Swift-XRT refined Analysis,2021-10-01 17:29:32.000,Not Gravitational Wave
30915.0,GRB 210928A: Swift-XRT analysis (replaces GCN 30914),2021-10-01 17:48:53.000,Not Gravitational Wave
30916.0,SGR 1935+2154: Swift/BAT-GUANO detection and arcminute localization,2021-10-01 18:01:34.000,Not Gravitational Wave
30917.0,GRB 210930A: Swift-BAT refined analysis,2021-10-01 18:22:49.000,Not Gravitational Wave
30918.0,GRB 210928A: Kinder SLT-40cm optical limits,2021-10-01 20:24:10.000,Not Gravitational Wave
30919.0,Correction to GCN 30915: GRB 210928A: Swift-XRT analysis,2021-10-02 20:01:55.000,Not Gravitational Wave
30920.0,Fermi  trigger No 654854799: Global MASTER-Net observations report,2021-10-03 00:46:14.000,Not Gravitational Wave
30921.0,Konus-Wind detection of GRB 210928A,2021-10-04 12:37:31.000,Not Gravitational Wave
30922.0,GECAM observation of a burst from SGR J1555.2-5402,2021-10-05 14:17:18.000,Not Gravitational Wave
30923.0,IceCube-210922A: DESI Observations,2021-10-05 15:40:33.000,Not Gravitational Wave
30924.0,GRB 210928A: MeerKAT detection,2021-10-06 15:55:18.000,Not Gravitational Wave
30925.0,Fermi  trigger No 655401471: Global MASTER-Net observations report,2021-10-08 16:16:39.000,Not Gravitational Wave
30926.0,GRB 211008A: BALROG localization (Fermi Trigger 655401471 / GRB 211008665),2021-10-08 16:24:19.000,Not Gravitational Wave
30927.0,IceCube-20210922A: DESNU Optical counterpart candidate from 5 nights of DECam observations,2021-10-08 21:17:22.000,Not Gravitational Wave
30928.0,Fermi Gamma-ray Burst Monitor trigger 211008665/655401471 is not a GRB,2021-10-09 00:51:33.000,Not Gravitational Wave
30929.0,Swift Trigger 1078701 is probably not a GRB,2021-10-10 11:00:39.000,Not Gravitational Wave
30930.0,Swift GRB211010.45: Global MASTER-Net observations report,2021-10-10 17:42:09.000,Not Gravitational Wave
30931.0,Fermi  trigger No 655646385: Global MASTER-Net observations report,2021-10-11 17:45:47.000,Not Gravitational Wave
30932.0,"Swift Trigger 1078701: Mondy, CrAO, AbAO observations, possible optical counterpart",2021-10-11 22:37:38.000,Not Gravitational Wave
30933.0,IceCube-20210922A: No optical counterparts found by MITSuME observations,2021-10-12 10:08:01.000,Not Gravitational Wave
30934.0,GRB 210919A: LDT optical observations and candidate host galaxies,2021-10-12 23:14:30.000,Not Gravitational Wave
30935.0,Fermi  trigger No 655673024: Global MASTER-Net observations report,2021-10-13 05:30:44.000,Not Gravitational Wave
30936.0,Swift trigger 1078701: MITSuME Akeno optical upper limits,2021-10-13 06:01:01.000,Not Gravitational Wave
30937.0,IceCube-210922A: Hard X-ray flux limit for JCMT/SCUBA2 source from NuSTAR observations,2021-10-13 17:43:00.000,Not Gravitational Wave
30938.0,Integral GRB211016.42: Global MASTER-Net observations report,2021-10-16 16:57:27.000,Not Gravitational Wave
30939.0,Swift GRB211017.99: Global MASTER-Net observations report,2021-10-18 19:25:07.000,Not Gravitational Wave
30940.0,Fermi  trigger No 656288898: Global MASTER-Net observations report,2021-10-18 22:45:17.000,Not Gravitational Wave
30941.0,GRB 211019A: Fermi GBM Final Real-time Localization,2021-10-19 06:09:47.000,Not Gravitational Wave
30942.0,GRB 211019A: BALROG localization (Fermi Trigger 656315976 / GRB 211019250),2021-10-19 06:34:50.000,Not Gravitational Wave
30943.0,GRB 211018A: Fermi-LAT detection,2021-10-19 08:34:58.000,Not Gravitational Wave
30944.0,Fermi GRB 211019A: Global MASTER-Net observations report,2021-10-19 11:00:22.000,Not Gravitational Wave
30945.0,GRB 211018A: Detection by GRBAlpha,2021-10-19 12:05:37.000,Not Gravitational Wave
30946.0,GRB 211019A: Detection by GRBAlpha,2021-10-19 15:11:53.000,Not Gravitational Wave
30947.0,GRB 211018A: Fermi GBM observation,2021-10-19 17:18:39.000,Not Gravitational Wave
30948.0,Fermi  trigger No 656268212: Global MASTER-Net observations report,2021-10-20 00:15:22.000,Not Gravitational Wave
30949.0,BepiColombo MGNS joins the IPN,2021-10-20 12:08:08.000,Not Gravitational Wave
30950.0,AMON Coincidence Alert from the sub-threshold IceCube-HAWC search NuEm-211020A,2021-10-20 15:29:01.000,Gravitational Wave
30951.0,Fermi  trigger No 656506979: Global MASTER-Net observations report,2021-10-21 11:15:23.000,Not Gravitational Wave
30952.0,GRB 211021A: BALROG localization (Fermi Trigger 656506979 / GRB 211021460),2021-10-21 12:02:57.000,Not Gravitational Wave
30953.0,GRB 211018A: Swift ToO observations,2021-10-21 14:26:20.000,Not Gravitational Wave
30954.0,AMON IC_HAWC NuEm-211020A: No neutrino counterpart detected with ANTARES,2021-10-21 14:30:28.000,Not Gravitational Wave
30955.0,GRB 211022A: GECAM detection,2021-10-22 14:11:29.000,Not Gravitational Wave
30956.0,IPN Triangulation of GRB 210927B,2021-10-22 20:49:00.000,Not Gravitational Wave
30957.0,IceCube-211023A - IceCube observation of a high-energy neutrino candidate track-like event,2021-10-23 09:47:02.000,Not Gravitational Wave
30958.0,GRB 211023A: Fermi GBM Final Real-time Localization,2021-10-23 13:16:10.000,Not Gravitational Wave
30959.0,IceCube Alert 211023.36: Global MASTER-Net observations report,2021-10-23 17:52:18.000,Not Gravitational Wave
30960.0,GRB 211023B: Swift detection of a possibly short burst with an optical counterpart,2021-10-23 21:16:59.000,Not Gravitational Wave
30961.0,GRB 211023A: Fermi-LAT detection,2021-10-23 22:25:44.000,Not Gravitational Wave
30962.0,GRB 211024A: Fermi GBM Final Real-time Localization,2021-10-24 01:44:24.000,Not Gravitational Wave
30963.0,Fermi GRB 211024A: Global MASTER-Net observations report,2021-10-24 02:30:28.000,Not Gravitational Wave
30964.0,Swift GRB 211023B: Global MASTER-Net observations report,2021-10-24 03:28:29.000,Not Gravitational Wave
30965.0,GRB 211023A: Fermi GBM detection,2021-10-24 05:04:53.000,Not Gravitational Wave
30966.0,GRB 211023B: Enhanced Swift-XRT position,2021-10-24 06:44:14.000,Not Gravitational Wave
30967.0,GRB 211023B: Swift-XRT refined Analysis,2021-10-24 07:38:10.000,Not Gravitational Wave
30968.0,GRB 211022A: AstroSat CZTI detection,2021-10-24 07:45:11.000,Not Gravitational Wave
30969.0,GRB 211023A: AGILE detection,2021-10-24 09:42:45.000,Not Gravitational Wave
30970.0,Fermi GRB 211023A: Global MASTER-Net observations report,2021-10-24 11:00:15.000,Not Gravitational Wave
30971.0,IceCube-211023A: No neutrino counterpart detected with ANTARES,2021-10-24 12:37:26.000,Not Gravitational Wave
30972.0,GRB 211023B: TSHAO optical observation,2021-10-24 13:54:08.000,Not Gravitational Wave
30973.0,GRB 211023B: RATIR Optical and NIR Upper Limits,2021-10-24 14:34:57.000,Not Gravitational Wave
30974.0,GRB 211024A: GECAM detection,2021-10-24 14:44:10.000,Not Gravitational Wave
30975.0,GRB 211023B: Swift/UVOT Detection,2021-10-24 18:21:49.000,Not Gravitational Wave
30976.0,GRB 211023B: BOOTES-4/MET and 1.5m OSN optical upper limit,2021-10-24 20:31:50.000,Not Gravitational Wave
30977.0,GRB 211023A: MASTER OT J045237.07+851925.2 - optical counterpart discovery,2021-10-24 20:36:12.000,Not Gravitational Wave
30978.0,Fermi-LAT Gamma-ray Observations of IceCube-211023A,2021-10-24 20:50:39.000,Not Gravitational Wave
30979.0,GRB 211023B: Swift-BAT refined analysis,2021-10-24 20:56:12.000,Not Gravitational Wave
30980.0,GRB 211024B: Swift detection of a burst,2021-10-24 22:34:22.000,Not Gravitational Wave
30981.0,Swift GRB 211024B: Global MASTER-Net observations report,2021-10-25 00:10:41.000,Not Gravitational Wave
30982.0,GRB 211023A: OAJ Bright Afterglow Confirmation,2021-10-25 00:45:45.000,Not Gravitational Wave
30983.0,GRB 210919A: FORS2/VLT observations,2021-10-25 00:51:58.000,Not Gravitational Wave
30984.0,GRB 211024B: Nanshan/NEXT optical afterglow detection,2021-10-25 01:27:33.000,Not Gravitational Wave
30985.0,GECAM detection of a short burst probably from SGR J1555.2-5402,2021-10-25 03:44:59.000,Not Gravitational Wave
30986.0,GRB 211025A: Swift detection of a burst,2021-10-25 05:29:36.000,Not Gravitational Wave
30987.0,GRB 211025A: Enhanced Swift-XRT position,2021-10-25 09:46:31.000,Not Gravitational Wave
30988.0,GRB 210610B: Sintesz-Newton/CrAO optical observations,2021-10-25 12:07:05.000,Not Gravitational Wave
30989.0,GRB 211024B: Swift-BAT refined analysis,2021-10-25 13:03:36.000,Not Gravitational Wave
30990.0,GRB 211023A: 1.5m OSN optical observation,2021-10-25 13:24:27.000,Not Gravitational Wave
30991.0,GRB 211025A: Swift/UVOT Detection,2021-10-25 14:35:00.000,Not Gravitational Wave
30992.0,Possible Short GRB 211023B: CAHA 2.2m Detection,2021-10-25 14:56:49.000,Not Gravitational Wave
30993.0,IPN Triangulation of GRB 211019A,2021-10-25 15:02:56.000,Not Gravitational Wave
30994.0,GRB 211024B: Swift-XRT refined Analysis,2021-10-25 15:12:58.000,Not Gravitational Wave
30995.0,GRB 211024B: CAHA 2.2m Detection; ultra-long GRB?,2021-10-25 15:45:51.000,Not Gravitational Wave
30996.0,GRB 211025A: Swift-XRT refined Analysis,2021-10-25 15:46:10.000,Not Gravitational Wave
30997.0,GRB 211025A: Swift-BAT refined analysis,2021-10-25 19:04:28.000,Not Gravitational Wave
30998.0,Correction to GCN 30965: GRB 211023A: Fermi GBM detection,2021-10-25 19:46:21.000,Not Gravitational Wave
30999.0,IceCube-211023A: Upper limits from a search for additional neutrino events in IceCube,2021-10-25 20:00:34.000,Not Gravitational Wave
31000.0,GRB 211023B: LDT Optical Afterglow Detection,2021-10-25 23:11:12.000,Not Gravitational Wave
31001.0,Swift GRB 211025A: Global MASTER-Net observations report,2021-10-25 23:16:38.000,Not Gravitational Wave
31002.0,GRB 211023B: Gemini-North Optical Observations,2021-10-26 01:38:16.000,Not Gravitational Wave
31003.0,GRB 211023B: Mondy optical afterglow confirmation,2021-10-26 11:09:14.000,Not Gravitational Wave
31004.0,GRB 211023A: Mondy optical observations,2021-10-26 12:06:17.000,Not Gravitational Wave
31005.0,GRB 211024B: Swift/UVOT detection,2021-10-26 13:13:02.000,Not Gravitational Wave
31006.0,GRB 211024A: Swift/BAT-GUANO detection and candidate arcminute localization of a short burst,2021-10-26 13:53:49.000,Not Gravitational Wave
31007.0,GRB 211024A: Swift ToO observations,2021-10-26 15:12:57.000,Not Gravitational Wave
31008.0,GRB211023A: optical afterglow detection from Konkoly Observatory,2021-10-26 16:18:29.000,Not Gravitational Wave
31009.0,GRB 211025A: Optical Afterglow Detection,2021-10-26 18:11:21.000,Not Gravitational Wave
31010.0,GRB 211018A: Swift-XRT observations,2021-10-26 20:59:36.000,Not Gravitational Wave
31011.0,GRB 211024A: Fermi GBM detection,2021-10-26 22:38:14.000,Not Gravitational Wave
31012.0,GRB 211027A: Fermi GBM Final Real-time Localization,2021-10-27 06:02:00.000,Not Gravitational Wave
31013.0,GRB 211024A: Swift-XRT observations,2021-10-27 06:33:32.000,Not Gravitational Wave
31014.0,GRB 211024A: Possible afterglow candidate from GIT,2021-10-27 11:35:56.000,Not Gravitational Wave
31015.0,Fermi GRB 211027A: Global MASTER-Net observations report,2021-10-27 14:30:18.000,Not Gravitational Wave
31016.0,GRB 211023B: NUTTelA-TAO / BSTI Early Optical Limits (Preliminary),2021-10-28 01:28:54.000,Not Gravitational Wave
31017.0,GRB 211024A: Swift-XRT source 4 is not an afterglow.,2021-10-28 12:09:28.000,Not Gravitational Wave
31018.0,GRB 211023A: continued Mondy optical observations,2021-10-28 13:05:00.000,Not Gravitational Wave
31019.0,AMON NuEm-211020A: No Candidate Counterparts from Swift-XRT follow up observations,2021-10-28 14:57:13.000,Not Gravitational Wave
31020.0,GRB 211023A: Terskol optical observations,2021-10-28 18:01:05.000,Not Gravitational Wave
31021.0,GRB 2121023B: 6 GHz VLA radio upper limit,2021-10-28 19:26:20.000,Not Gravitational Wave
31022.0,Konus-Wind detection of GRB 211023A,2021-10-28 21:24:26.000,Not Gravitational Wave
31023.0,GRB 211023A: 1.3m DFOT Optical Observations,2021-10-30 07:13:38.000,Not Gravitational Wave
31024.0,IPN triangulation of GRB 211022A,2021-10-30 12:36:29.000,Not Gravitational Wave
31025.0,GRB 211031A: Fermi GBM Final Real-time Localization,2021-10-31 04:21:52.000,Not Gravitational Wave
31026.0,Fermi GRB 211031A: Global MASTER-Net observations report,2021-10-31 06:00:24.000,Not Gravitational Wave
31027.0,GRB 211024A: 1.3m DFOT observations,2021-11-01 15:36:39.000,Not Gravitational Wave
31028.0,GRB 211024B: Optical afterglow observation by Ondrejov D50,2021-11-01 21:12:09.000,Not Gravitational Wave
31029.0,GRB 211102A: Fermi GBM Final Real-time Localization,2021-11-02 08:17:17.000,Not Gravitational Wave
31030.0,GRB 211102A: BALROG localization (Fermi Trigger 657533168 / GRB 211102338),2021-11-02 08:25:00.000,Not Gravitational Wave
31031.0,GRB 211023B: MITSuME Akeno optical upper limits,2021-11-02 11:51:41.000,Not Gravitational Wave
31032.0,GRB 211102B: Fermi GBM Final Real-time Localization,2021-11-02 14:16:38.000,Not Gravitational Wave
31033.0,GRB 211102B: BALROG localization (Fermi Trigger 657554740 / GRB 211102587),2021-11-02 14:24:49.000,Not Gravitational Wave
31034.0,Fermi GRB 211102A: Global MASTER-Net observations report,2021-11-02 15:30:24.000,Not Gravitational Wave
31035.0,GRB 211102B: GECAM detection,2021-11-03 14:06:08.000,Not Gravitational Wave
31036.0,GCN Viewer Now Available,2021-11-03 15:06:46.000,Gravitational Wave Counterpart
31037.0,GRB 211024A: MITSuME Akeno optical observation,2021-11-04 06:14:14.000,Not Gravitational Wave
31038.0,GRB 211023B: Subaru optical observation,2021-11-04 10:42:09.000,Not Gravitational Wave
31039.0,GRB 211104A: Fermi GBM Final Real-time Localization,2021-11-04 18:56:35.000,Not Gravitational Wave
31040.0,Fermi  trigger No 657742914: Global MASTER-Net observations report,2021-11-04 21:15:19.000,Not Gravitational Wave
31041.0,GRB 211023A: continued 1.3m DFOT Optical Observations and possible jet break,2021-11-05 06:00:44.000,Not Gravitational Wave
31042.0,GRB 211023A: optical detection by SBT in Ondrejov,2021-11-05 07:08:47.000,Not Gravitational Wave
31043.0,Fermi GBM trigger 657780594/211105201 is not a GRB,2021-11-05 08:44:34.000,Not Gravitational Wave
31044.0,GRB 211105A: AGILE detection of a burst,2021-11-05 10:06:12.000,Not Gravitational Wave
31045.0,Swift Trigger 1082569 is probably not a GRB,2021-11-05 11:05:42.000,Not Gravitational Wave
31046.0,GRB 211105A: GECAM detection,2021-11-06 01:59:33.000,Not Gravitational Wave
31047.0,GRB 211105A: Swift/BAT-GUANO detection outside the coded FOV,2021-11-06 02:15:09.000,Not Gravitational Wave
31048.0,GRB 211105A: MASTER optical inspection,2021-11-06 09:54:37.000,Not Gravitational Wave
31049.0,GRB 211106A: Swift/BAT-GUANO candidate arcminute localization of a short burst,2021-11-06 14:51:34.000,Not Gravitational Wave
